"identifier","name","thumbnail","description","mimetype","url","media","agegroup","domain","curriculargoal","competencies","language","category","sourceorg","audience","keywords","status","learningoutcomes","createdon","lastupdatedon"
"do_31312341490452070411147","Common Misconceptions when it comes to Multiplication (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312341490452070411147/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312341490452070411147/09-multiplication-misconceptions.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyavjaysw5g5b4kzrrw7x2qrdonicryssmdf6wjwo2uoujq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{multiplication, misconception in learning multiplication}","Live",,"NOW()",
"do_31312341193228288018","Real-life Applications/Scenarios of Multiplication (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312341193228288018/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312341193228288018/08-multiplication-real-life-scenarios.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyafiiirxouyg7toyvf6sl3pukypvph5fwshbplhxi5jqvq/master.m3u8""}]",,,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{multiplication concept, its application in real life}","Live",,"NOW()",
"do_31312340780977356811000","Multiplication - Abstract Method (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312340780977356811000/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312340780977356811000/07-multiplication-abstract-method.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaqykon4e7gtenrjtljbxvf24brmxbetoo26osd3xym6hq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{multiplication, abstract method,placevalue,problem of multiplication}","Live",,"NOW()",
"do_31312340192148684815","Multiplication - Representational Method for Grades 4 and 5","https://obj.diksha.gov.in/ntp-content-production/content/do_31312340192148684815/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312340192148684815/06-multiplication-representational-method-grades-4-and-5.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyapyejrm4rtytcvypbjygo5vdrswnyh7n2o4fd5bu2bx2a/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{multiplication by representation method using TLM}","Live",,"NOW()",
"do_3131233967345418241978","Multiplication Using Teaching Learning Materials and CRA (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233967345418241978/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233967345418241978/05-multiplication-using-tlms-and-cra.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyabka7iti4lgs4ck5wtrqojld2i2b4y56ntnuq2nrznfea/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Multiplication - Tlm}","Live",,"NOW()",
"do_3131233936864542721958","Multiplication - Representational Method for Grades 1 to 3-","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233936864542721958/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233936864542721958/04-multiplication-representational-method-grades-1-to-3.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyabiutdmaxncqggotnu23kaq3dh74i6xwu3kxbn3j7g2ga/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{multiplication, figures,Square box}","Live",,"NOW()",
"do_3131233873323540481976","Multiplication Using Teaching Learning Materials and CPA (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233873323540481976/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233873323540481976/03-multiplication-using-tlms-and-cpa.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya2ierzhubxoobxeuxjqwydxpsr6o5afssmemvinrqvzjq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{multiplication - TLM Square counters,beads}","Live",,"NOW()",
"do_3131233846324019201974","Multiplication - Introduction & Framework (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233846324019201974/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233846324019201974/02-multiplication-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyattxxru2ba7oymqpw2sjp3emw4f56yudmi6ucyqbll5gq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{multiplication - introduction and framework to learn multiplication}","Live",,"NOW()",
"do_3131233624648335361952","Multiplication (Kannada) - Full Concept","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233624648335361952/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233624648335361952/01-multiplication-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya3i3sjt732tomwzzvs23pzk5zolg3bfefwsqogfpyow7a/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{multiplication, full concept to learn multiplication}","Live",,"NOW()",
"do_3131233574433423361979","Money - Real-life Applications and Misconceptions (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233574433423361979/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233574433423361979/04-money-in-real-life-and-misconceptions.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyabexjy6hclt2aov7g23vth4wfgk2o5khx45wukoltv3oq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Money - its use in real life , concept , misconceptions, transactions, note to coins and vica versa concersion}","Live",,"NOW()",
"do_3131233523915980801929","Money Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233523915980801929/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233523915980801929/03-money-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaazthtpep4oiavpejzsv6dhnfjxvfot2brfosfy46ib2a/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs2","{Teacher}","{Money - play money, its value,Adding rupess, coins}","Live",,"NOW()",
"do_3131233367415111681926","Money - Introduction and Framework (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233367415111681926/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233367415111681926/02-money-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya3oy3djgry2hr52felxihkiwhenvde65hztyoph5yeq4a/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{moey - introduction, framework to learn concept of money}","Live",,"NOW()",
"do_3131233284313661441974","Money (Kannada) - Full Concept","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233284313661441974/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233284313661441974/01-money-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyayqzcc26zkozvn5jxijwharwvx47xdpsto76byncc4v4q/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Money full concept, using play money, to develop business knowledge,Value of money}","Live",,"NOW()",
"do_3131233229094502401972","Measurements - Real-life Applications and Misconceptions (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233229094502401972/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233229094502401972/07-measurements-in-real-life-misconceptions.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaq7w4yeshy67qwc6k5rpwbb77m4vlbssrtep4fh4cbhxq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Measurement, types,real life exaples to learn measurement,liter,Kg,lenght}","Live",,"NOW()",
"do_3131233196872581121971","Measurements - Length Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233196872581121971/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233196872581121971/06-measurements-length-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaoihxrryodau6nl3vhyavsi4ulqflbgkdkvnk4uevqebq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Measurement using measuring tape, cm, inch,meter,lenght,conversion}","Live",,"NOW()",
"do_3131233154047016961945","Measurements - Volume Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233154047016961945/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233154047016961945/05-measurements-volume-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyasnvt7jmnclh664gob7sylc5e6lnfdrkvxz7gjiehhnoa/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{measurement - volume,litre,ml,using TLM}","Live",,"NOW()",
"do_31312331190349824011307","Measurements Weight - Addition and Subtraction (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312331190349824011307/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312331190349824011307/04-measurements-weight-addition-subtraction.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaejhipmxcrlxurbd5vhy4avguxo6xspsy5ebi4zag566a/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{measurement - Adding and substracting different weight, Kg,Gram using TLM}","Live",,"NOW()",
"do_3131233074932203521891","Measurements - Weight Using Teaching Learning Materials (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131233074932203521891/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131233074932203521891/03-measurements-weight-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyav44aknjic55gufovcg3p6go7vlyyzu44f64uc7f67wna/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Measurement, TLM weighing machine, KG, Gram, Weight}","Live",,"NOW()",
"do_31312330353165107211163","Measurements - Introduction & Framework (Kannada)nt","https://obj.diksha.gov.in/ntp-content-production/content/do_31312330353165107211163/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312330353165107211163/02-measurements-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyap6sukctma4cwsaonwg22kus5sjbpd5h3bn6oo2rryrsa/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Measurement - weight, volume,lenght,litre, Km,Meter,cm,ml,kg,gram}","Live",,"NOW()",
"do_31312329349577932811161","Measurements (Kannada) - Full Concept","https://obj.diksha.gov.in/ntp-content-production/content/do_31312329349577932811161/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312329349577932811161/01-measurements-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyar6zpm2hzhlhgb44g6vxp4m7ojqwh3rbt7xslcnidognq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs2","{Teacher}","{Measurement - weight, volume,lenght,litre, Km,Meter,cm,ml,kg,gram}","Live",,"NOW()",
"do_31312327850984243211225","Addition without Regrouping- Representational method (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312327850984243211225/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312327850984243211225/06-addition-without-regrouping-representational-method.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyao4if2mw23ffbzxqoid7q7kbvmys32ongcmlpdr4xdsjq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Addition without regrouping, place value, tens group}","Live",,"NOW()",
"do_3131232731820523521923","Addition without Regrouping-Using TLMS (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_3131232731820523521923/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131232731820523521923/05-addition-without-regrouping-using-tlms.mp4","[]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Addition using placevalue without carry over,using TLM}","Live",,"NOW()",
"do_31312326411464704011218","Addition using CPA for grades 1 & 2(Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312326411464704011218/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312326411464704011218/04-addition-using-cpa-for-grades-1-and-2.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyafrzgedohhvam5rntmzpgmitfsomkoaygb7mrqamzfunq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Addition ,Figures}","Live",,"NOW()",
"do_31312322807907942411085","Addition-Full Concept Video (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312322807907942411085/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312322807907942411085/01-addition-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya75v6adrmc5mfx7gs52w66x5y67enfequrh24zytsdezq/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{Learning addition with the help of TLM using Abacus rings, square counters}","Live",,"NOW()",
"do_31312322204386918411212","Addition using TLMs (Kannada)","https://obj.diksha.gov.in/ntp-content-production/content/do_31312322204386918411212/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312322204386918411212/03-addition-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyayxesx37hxw2bm7rzbqadu5t2u62tczq33haek3as5foq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Parent}","{Addition, TLM,Square counters, Beads and clips}","Live",,"NOW()",
"do_31312321748966604811210","Addition- Introduction, LOs and Framework (Kannada )","https://obj.diksha.gov.in/ntp-content-production/content/do_31312321748966604811210/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_31312321748966604811210/02-addition-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyampkf56yw23yv45pmfkd4m7mzfhrny2ipaxdzdotr6vua/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Parent}","{Addition - Introduction, Framework to learn addition}","Live",,"NOW()",
"do_3131212063928238081607","2D-3D Shape Real Life Applications and Misconceptions","https://obj.diksha.gov.in/ntp-content-production/content/do_3131212063928238081607/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131212063928238081607/05-2d-3d-shapes-in-real-life-and-misconceptions.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhya2rlhfsjgt64fp6iem66hu6iamkwqxhe6yxub4achmv7a/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{2D,3D,Shapes,Their miscoception while learning}","Live",,"NOW()",
"do_3131211984056238081497","3D Shapes using TLMs","https://obj.diksha.gov.in/ntp-content-production/content/do_3131211984056238081497/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131211984056238081497/04-3d-shapes-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaxagedtu56w4febvg2o2oeyurf3bwredx6kzobyhqx3wa/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{3D shapes, TLM of 3D shapes}","Live",,"NOW()",
"do_3131211895677255681299","2D Shapes using TLMs","https://obj.diksha.gov.in/ntp-content-production/content/do_3131211895677255681299/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131211895677255681299/03-2d-shapes-using-tlms.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyacbhcosrerepvw7b2rj7wzyzvcmd7g5nqs3kzzr34gbpa/master.m3u8""}]","6-8",,,,"Kannada","Activities","Akshara Programs1","{Teacher}","{2D shape, Geoboard, Square, rectangle,TLM}","Live",,"NOW()",
"do_3131211861305999361461","2D-3D Shapes Introduction, LOs, Framework","https://obj.diksha.gov.in/ntp-content-production/content/do_3131211861305999361461/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131211861305999361461/02-2d-3d-shapes-introduction-los-framework.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaeizqmqm6zdqxpu4latitidqyrgrzybcr4udoo5a3opmq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{2D, 3D, Shapes,Examples,Framework to learn vertices, edge of shapes}","Live",,"NOW()",
"do_3131211677884743681596","2D & 3D Shapes- Full Video","https://obj.diksha.gov.in/ntp-content-production/content/do_3131211677884743681596/artifact/diksha-thumbnail.thumb.png",,"video/mp4","https://obj.diksha.gov.in/ntp-content-production/content/assets/do_3131211677884743681596/01-2d-3d-shapes-full-concept.mp4","[{""mimetype"":""application/x-mpegurl"",""url"":""https://mibm2gd4gvfa5jjuaizursbvvi.apigateway.ap-mumbai-1.oci.customer-oci.com/ocid1.mediaasset.oc1.ap-mumbai-1.amaaaaaadut4dhyaeyesq4q24km53t7ooidswgpusrmayq6ysjfmzxvym3yq/master.m3u8""}]","6-8",,,,"Kannada","Handbooks","Akshara Programs1","{Teacher}","{learning 2D 3D shapes using TLM, exaples related to real life experiences.}","Live",,"NOW()",
"do_312584146411913216114674","उ न ु स प ऊ त ू","https://obj.diksha.gov.in/ntp-content-production/content/do_312584146411913216114674/artifact/1drwvlvrct_wqhly4bw760a56pb8hj7ab.thumb.png",,"video/x-youtube","https://www.youtube.com/embed/OI1B9e5A1Aw?autoplay=1&enablejsapi=1","[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/OI1B9e5A1Aw?autoplay=1&enablejsapi=1""}]","3-6",,,,"Marathi","Activities",,"{Parent}","{identification of Marathi Words , Say words & read}","Live",,"NOW()",
"do_312584146810806272114693","क्ष ज्ञ अ अॅ ऑ अं अः","https://obj.diksha.gov.in/ntp-content-production/content/do_312584146810806272114693/artifact/1drwvlvrct_wqhly4bw760a56pb8hj7ab.thumb.png",,"video/x-youtube","https://www.youtube.com/embed/AVdd7Y8xJbE?autoplay=1&enablejsapi=1","[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/AVdd7Y8xJbE?autoplay=1&enablejsapi=1""}]","3-6",,,,"Marathi","Activities",,"{Parent}","{identification of Marathi Words , words from letter 'अं'}","Live",,"NOW()",
"do_3130139947351736321214","सोपी बेरीज दशक वाढवून किंवा कमी करून","https://obj.diksha.gov.in/ntp-content-production/content/do_3130139947351736321214/artifact/logo.thumb.jpg",,"video/x-youtube","https://www.youtube.com/embed/ShyRkg7DLuU?rel=0?autoplay=1&enablejsapi=1","[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/ShyRkg7DLuU?rel=0?autoplay=1&enablejsapi=1""}]","6-8",,,,"Marathi","Activities","Satej More","{Teacher}","{Mathematical  Addition & Subtraction}","Live",,"NOW()",
"do_3130139850764533761213","प्रस्तावना","https://obj.diksha.gov.in/ntp-content-production/content/do_3130139850764533761213/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg",,"video/x-youtube","https://www.youtube.com/embed/QNs3rcAQHG4?rel=0?autoplay=1&enablejsapi=1","[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/QNs3rcAQHG4?rel=0?autoplay=1&enablejsapi=1""}]","6-8",,,,"Marathi","Activities","Satej More","{Parent}","{Mathematical  Subtraction}","Live",,"NOW()",
"do_3130139856044113921214","प्रस्तावना","https://obj.diksha.gov.in/ntp-content-production/content/do_3130139856044113921214/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg",,"video/x-youtube","https://www.youtube.com/embed/1jCUt7A3Qgk?rel=0?autoplay=1&enablejsapi=1","[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/1jCUt7A3Qgk?rel=0?autoplay=1&enablejsapi=1""}]","6-8",,,,"Marathi","Activities","Satej More","{Parent}","{Identification of Calender, Marathi  Months  & Seasons}","Live",,"NOW()",
"do_3130139922041733121157","गोष्टीतील गणित","https://obj.diksha.gov.in/ntp-content-production/content/do_3130139922041733121157/artifact/logo.thumb.jpg",,"video/x-youtube","https://www.youtube.com/embed/donUyyiFMxg?rel=0?autoplay=1&enablejsapi=1","[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/donUyyiFMxg?rel=0?autoplay=1&enablejsapi=1""}]","6-8",,,,"Marathi","Activities","Satej More","{Parent}","{Mathematical, Story built by Mathematical  Content}","Live",,"NOW()",
"do_3130139852083118081150","उदाहरणांचा सराव","https://obj.diksha.gov.in/ntp-content-production/content/do_3130139852083118081150/artifact/15t2g_awyjayjuysdngeyxm1b4xrc89o0.thumb.jpg",,"video/x-youtube","https://www.youtube.com/embed/7JbJS3Jiigo?rel=0?autoplay=1&enablejsapi=1","[{""mimetype"":""text/html; charset=utf-8"",""url"":""https://www.youtube.com/embed/7JbJS3Jiigo?rel=0?autoplay=1&enablejsapi=1""}]","6-8",,,,"Marathi","Activities","Satej More","{Parent}","{Mathematical  Subtraction}","Live",,"NOW()",
